Sample ID,Repo,PR #,PR URL,Disclosure Present,Disclosure Classification,Notes
"Homebrew/brew#23205","Homebrew/brew","23205","https://github.com/Homebrew/brew/pull/23205","Yes","Positive",""
"Homebrew/brew#23209","Homebrew/brew","23209","https://github.com/Homebrew/brew/pull/23209","Yes","Positive",""
"Homebrew/brew#23122","Homebrew/brew","23122","https://github.com/Homebrew/brew/pull/23122","Yes","Positive",""
"Homebrew/brew#23210","Homebrew/brew","23210","https://github.com/Homebrew/brew/pull/23210","Yes","Positive",""
"Homebrew/brew#23211","Homebrew/brew","23211","https://github.com/Homebrew/brew/pull/23211","Yes","Positive",""
"Homebrew/brew#23213","Homebrew/brew","23213","https://github.com/Homebrew/brew/pull/23213","Yes","Positive",""
"Homebrew/brew#23215","Homebrew/brew","23215","https://github.com/Homebrew/brew/pull/23215","No","None",""
"Homebrew/brew#23138","Homebrew/brew","23138","https://github.com/Homebrew/brew/pull/23138","No","None",""
"Homebrew/brew#23176","Homebrew/brew","23176","https://github.com/Homebrew/brew/pull/23176","Yes","Positive",""
"Homebrew/brew#23202","Homebrew/brew","23202","https://github.com/Homebrew/brew/pull/23202","Yes","Positive",""
"Homebrew/brew#23174","Homebrew/brew","23174","https://github.com/Homebrew/brew/pull/23174","Yes","Positive",""
"Homebrew/brew#23178","Homebrew/brew","23178","https://github.com/Homebrew/brew/pull/23178","Yes","Positive",""
"Homebrew/brew#23173","Homebrew/brew","23173","https://github.com/Homebrew/brew/pull/23173","Yes","Positive",""
"Homebrew/brew#23177","Homebrew/brew","23177","https://github.com/Homebrew/brew/pull/23177","Yes","Positive",""
"Homebrew/brew#23175","Homebrew/brew","23175","https://github.com/Homebrew/brew/pull/23175","Yes","Positive",""
"Homebrew/brew#23172","Homebrew/brew","23172","https://github.com/Homebrew/brew/pull/23172","Yes","Positive",""
"Homebrew/brew#23169","Homebrew/brew","23169","https://github.com/Homebrew/brew/pull/23169","Yes","Positive",""
"Homebrew/brew#23179","Homebrew/brew","23179","https://github.com/Homebrew/brew/pull/23179","Yes","Positive",""
"Homebrew/brew#23180","Homebrew/brew","23180","https://github.com/Homebrew/brew/pull/23180","Yes","Positive",""
"Homebrew/brew#23181","Homebrew/brew","23181","https://github.com/Homebrew/brew/pull/23181","Yes","Positive",""
"Homebrew/brew#23171","Homebrew/brew","23171","https://github.com/Homebrew/brew/pull/23171","Yes","Positive",""
"Homebrew/brew#23170","Homebrew/brew","23170","https://github.com/Homebrew/brew/pull/23170","Yes","Positive",""
"Homebrew/brew#23168","Homebrew/brew","23168","https://github.com/Homebrew/brew/pull/23168","Yes","Positive",""
"Homebrew/brew#23165","Homebrew/brew","23165","https://github.com/Homebrew/brew/pull/23165","Yes","Positive",""
"Homebrew/brew#23093","Homebrew/brew","23093","https://github.com/Homebrew/brew/pull/23093","Yes","Positive",""
"Homebrew/brew#23089","Homebrew/brew","23089","https://github.com/Homebrew/brew/pull/23089","No","None",""
"Homebrew/brew#23077","Homebrew/brew","23077","https://github.com/Homebrew/brew/pull/23077","Yes","Positive",""
"Homebrew/brew#23073","Homebrew/brew","23073","https://github.com/Homebrew/brew/pull/23073","Yes","Positive",""
"Homebrew/brew#22080","Homebrew/brew","22080","https://github.com/Homebrew/brew/pull/22080","Yes","Positive",""
"Homebrew/brew#23159","Homebrew/brew","23159","https://github.com/Homebrew/brew/pull/23159","Yes","Positive",""
"Homebrew/brew#23163","Homebrew/brew","23163","https://github.com/Homebrew/brew/pull/23163","Yes","Positive",""
"Homebrew/brew#22582","Homebrew/brew","22582","https://github.com/Homebrew/brew/pull/22582","Yes","Positive","yes"
"Homebrew/brew#23157","Homebrew/brew","23157","https://github.com/Homebrew/brew/pull/23157","Yes","Positive",""
"sympy/sympy#30102","sympy/sympy","30102","https://github.com/sympy/sympy/pull/30102","Yes","Positive",""
"sympy/sympy#29780","sympy/sympy","29780","https://github.com/sympy/sympy/pull/29780","Yes","Positive",""
"sympy/sympy#30103","sympy/sympy","30103","https://github.com/sympy/sympy/pull/30103","Yes","Negative",""
"sympy/sympy#30053","sympy/sympy","30053","https://github.com/sympy/sympy/pull/30053","Yes","Positive",""
"sympy/sympy#30073","sympy/sympy","30073","https://github.com/sympy/sympy/pull/30073","Yes","Positive",""
"sympy/sympy#29620","sympy/sympy","29620","https://github.com/sympy/sympy/pull/29620","Yes","Positive",""
"sympy/sympy#29586","sympy/sympy","29586","https://github.com/sympy/sympy/pull/29586","Yes","Negative",""
"sympy/sympy#28380","sympy/sympy","28380","https://github.com/sympy/sympy/pull/28380","No","None",""
"sympy/sympy#28557","sympy/sympy","28557","https://github.com/sympy/sympy/pull/28557","No","None",""
"sympy/sympy#30100","sympy/sympy","30100","https://github.com/sympy/sympy/pull/30100","Yes","Negative",""
"sympy/sympy#29590","sympy/sympy","29590","https://github.com/sympy/sympy/pull/29590","Yes","Positive",""
"sympy/sympy#30052","sympy/sympy","30052","https://github.com/sympy/sympy/pull/30052","Yes","Positive",""
"sympy/sympy#28958","sympy/sympy","28958","https://github.com/sympy/sympy/pull/28958","No","None",""
"sympy/sympy#30089","sympy/sympy","30089","https://github.com/sympy/sympy/pull/30089","Yes","Positive",""
"sympy/sympy#30095","sympy/sympy","30095","https://github.com/sympy/sympy/pull/30095","Yes","Negative",""
"sympy/sympy#29411","sympy/sympy","29411","https://github.com/sympy/sympy/pull/29411","Yes","Positive",""
"sympy/sympy#30091","sympy/sympy","30091","https://github.com/sympy/sympy/pull/30091","Yes","Positive",""
"sympy/sympy#30093","sympy/sympy","30093","https://github.com/sympy/sympy/pull/30093","Yes","Positive",""
"sympy/sympy#30090","sympy/sympy","30090","https://github.com/sympy/sympy/pull/30090","No","None",""
"sympy/sympy#29710","sympy/sympy","29710","https://github.com/sympy/sympy/pull/29710","Yes","Negative",""
"sympy/sympy#30056","sympy/sympy","30056","https://github.com/sympy/sympy/pull/30056","Yes","Negative",""
"sympy/sympy#29985","sympy/sympy","29985","https://github.com/sympy/sympy/pull/29985","No","None",""
"sympy/sympy#30042","sympy/sympy","30042","https://github.com/sympy/sympy/pull/30042","Yes","Negative",""
"sympy/sympy#29988","sympy/sympy","29988","https://github.com/sympy/sympy/pull/29988","Yes","Negative",""
"sympy/sympy#29928","sympy/sympy","29928","https://github.com/sympy/sympy/pull/29928","Yes","Positive",""
"sympy/sympy#30077","sympy/sympy","30077","https://github.com/sympy/sympy/pull/30077","No","None",""
"sympy/sympy#29981","sympy/sympy","29981","https://github.com/sympy/sympy/pull/29981","Yes","Positive",""
"sympy/sympy#30074","sympy/sympy","30074","https://github.com/sympy/sympy/pull/30074","Yes","Negative",""
"sympy/sympy#30012","sympy/sympy","30012","https://github.com/sympy/sympy/pull/30012","Yes","Negative",""
"sympy/sympy#29871","sympy/sympy","29871","https://github.com/sympy/sympy/pull/29871","Yes","Negative",""
"sympy/sympy#30011","sympy/sympy","30011","https://github.com/sympy/sympy/pull/30011","Yes","Negative",""
"sympy/sympy#30059","sympy/sympy","30059","https://github.com/sympy/sympy/pull/30059","Yes","Positive",""
"sympy/sympy#30060","sympy/sympy","30060","https://github.com/sympy/sympy/pull/30060","No","None",""
"sympy/sympy#29746","sympy/sympy","29746","https://github.com/sympy/sympy/pull/29746","Yes","Positive",""
"sympy/sympy#29721","sympy/sympy","29721","https://github.com/sympy/sympy/pull/29721","Yes","Negative",""
"sympy/sympy#30058","sympy/sympy","30058","https://github.com/sympy/sympy/pull/30058","Yes","Positive",""
"sympy/sympy#29964","sympy/sympy","29964","https://github.com/sympy/sympy/pull/29964","Yes","Negative",""
"sympy/sympy#29819","sympy/sympy","29819","https://github.com/sympy/sympy/pull/29819","Yes","Positive",""
"sympy/sympy#29818","sympy/sympy","29818","https://github.com/sympy/sympy/pull/29818","Yes","Positive",""
"sympy/sympy#30051","sympy/sympy","30051","https://github.com/sympy/sympy/pull/30051","Yes","Positive",""
"sympy/sympy#29494","sympy/sympy","29494","https://github.com/sympy/sympy/pull/29494","Yes","Positive",""
"sympy/sympy#29961","sympy/sympy","29961","https://github.com/sympy/sympy/pull/29961","Yes","Positive",""
"sympy/sympy#30039","sympy/sympy","30039","https://github.com/sympy/sympy/pull/30039","Yes","Positive",""
"sympy/sympy#30041","sympy/sympy","30041","https://github.com/sympy/sympy/pull/30041","Yes","Negative",""
"sympy/sympy#29963","sympy/sympy","29963","https://github.com/sympy/sympy/pull/29963","Yes","Negative",""
"sympy/sympy#29734","sympy/sympy","29734","https://github.com/sympy/sympy/pull/29734","Yes","Positive",""
"sympy/sympy#29696","sympy/sympy","29696","https://github.com/sympy/sympy/pull/29696","Yes","Negative",""
"sympy/sympy#29573","sympy/sympy","29573","https://github.com/sympy/sympy/pull/29573","Yes","Negative",""
"sympy/sympy#30034","sympy/sympy","30034","https://github.com/sympy/sympy/pull/30034","Yes","Positive",""
"sympy/sympy#29798","sympy/sympy","29798","https://github.com/sympy/sympy/pull/29798","Yes","Positive",""
"kubernetes/kubernetes#136361","kubernetes/kubernetes","136361","https://github.com/kubernetes/kubernetes/pull/136361","No","None",""
"kubernetes/kubernetes#140147","kubernetes/kubernetes","140147","https://github.com/kubernetes/kubernetes/pull/140147","No","None",""
"kubernetes/kubernetes#140604","kubernetes/kubernetes","140604","https://github.com/kubernetes/kubernetes/pull/140604","No","None",""
"kubernetes/kubernetes#140432","kubernetes/kubernetes","140432","https://github.com/kubernetes/kubernetes/pull/140432","No","None",""
"kubernetes/kubernetes#140314","kubernetes/kubernetes","140314","https://github.com/kubernetes/kubernetes/pull/140314","No","None",""
"kubernetes/kubernetes#130559","kubernetes/kubernetes","130559","https://github.com/kubernetes/kubernetes/pull/130559","No","None",""
"kubernetes/kubernetes#128287","kubernetes/kubernetes","128287","https://github.com/kubernetes/kubernetes/pull/128287","No","None",""
"kubernetes/kubernetes#140382","kubernetes/kubernetes","140382","https://github.com/kubernetes/kubernetes/pull/140382","No","None",""
"kubernetes/kubernetes#140224","kubernetes/kubernetes","140224","https://github.com/kubernetes/kubernetes/pull/140224","No","None",""
"kubernetes/kubernetes#135735","kubernetes/kubernetes","135735","https://github.com/kubernetes/kubernetes/pull/135735","No","None",""
"kubernetes/kubernetes#140612","kubernetes/kubernetes","140612","https://github.com/kubernetes/kubernetes/pull/140612","No","None",""
"kubernetes/kubernetes#138075","kubernetes/kubernetes","138075","https://github.com/kubernetes/kubernetes/pull/138075","No","None",""
"kubernetes/kubernetes#140122","kubernetes/kubernetes","140122","https://github.com/kubernetes/kubernetes/pull/140122","No","None",""
"kubernetes/kubernetes#140755","kubernetes/kubernetes","140755","https://github.com/kubernetes/kubernetes/pull/140755","No","None",""
"kubernetes/kubernetes#137546","kubernetes/kubernetes","137546","https://github.com/kubernetes/kubernetes/pull/137546","No","None",""
"kubernetes/kubernetes#140291","kubernetes/kubernetes","140291","https://github.com/kubernetes/kubernetes/pull/140291","No","None",""
"kubernetes/kubernetes#140728","kubernetes/kubernetes","140728","https://github.com/kubernetes/kubernetes/pull/140728","No","None",""
"kubernetes/kubernetes#140343","kubernetes/kubernetes","140343","https://github.com/kubernetes/kubernetes/pull/140343","No","None",""
"kubernetes/kubernetes#138409","kubernetes/kubernetes","138409","https://github.com/kubernetes/kubernetes/pull/138409","No","None",""
"kubernetes/kubernetes#140747","kubernetes/kubernetes","140747","https://github.com/kubernetes/kubernetes/pull/140747","No","None",""
"kubernetes/kubernetes#140745","kubernetes/kubernetes","140745","https://github.com/kubernetes/kubernetes/pull/140745","No","None",""
"kubernetes/kubernetes#140532","kubernetes/kubernetes","140532","https://github.com/kubernetes/kubernetes/pull/140532","No","None",""
"kubernetes/kubernetes#140437","kubernetes/kubernetes","140437","https://github.com/kubernetes/kubernetes/pull/140437","No","None",""
"kubernetes/kubernetes#140695","kubernetes/kubernetes","140695","https://github.com/kubernetes/kubernetes/pull/140695","No","None",""
"kubernetes/kubernetes#140693","kubernetes/kubernetes","140693","https://github.com/kubernetes/kubernetes/pull/140693","No","None",""
"kubernetes/kubernetes#140535","kubernetes/kubernetes","140535","https://github.com/kubernetes/kubernetes/pull/140535","Yes","Positive","assistance of generative AI."
"kubernetes/kubernetes#140274","kubernetes/kubernetes","140274","https://github.com/kubernetes/kubernetes/pull/140274","No","None",""
"kubernetes/kubernetes#139556","kubernetes/kubernetes","139556","https://github.com/kubernetes/kubernetes/pull/139556","No","None",""
"kubernetes/kubernetes#139781","kubernetes/kubernetes","139781","https://github.com/kubernetes/kubernetes/pull/139781","No","None",""
"kubernetes/kubernetes#139558","kubernetes/kubernetes","139558","https://github.com/kubernetes/kubernetes/pull/139558","No","None",""
"kubernetes/kubernetes#140188","kubernetes/kubernetes","140188","https://github.com/kubernetes/kubernetes/pull/140188","No","None",""
"kubernetes/kubernetes#140740","kubernetes/kubernetes","140740","https://github.com/kubernetes/kubernetes/pull/140740","No","None",""
"kubernetes/kubernetes#140687","kubernetes/kubernetes","140687","https://github.com/kubernetes/kubernetes/pull/140687","Yes","Positive",""
"kubernetes/kubernetes#137944","kubernetes/kubernetes","137944","https://github.com/kubernetes/kubernetes/pull/137944","No","None",""
"kubernetes/kubernetes#139176","kubernetes/kubernetes","139176","https://github.com/kubernetes/kubernetes/pull/139176","No","None",""
"kubernetes/kubernetes#140732","kubernetes/kubernetes","140732","https://github.com/kubernetes/kubernetes/pull/140732","No","None",""
"kubernetes/kubernetes#134037","kubernetes/kubernetes","134037","https://github.com/kubernetes/kubernetes/pull/134037","No","None",""
"kubernetes/kubernetes#140666","kubernetes/kubernetes","140666","https://github.com/kubernetes/kubernetes/pull/140666","No","None",""
"kubernetes/kubernetes#140713","kubernetes/kubernetes","140713","https://github.com/kubernetes/kubernetes/pull/140713","No","None",""
"kubernetes/kubernetes#140421","kubernetes/kubernetes","140421","https://github.com/kubernetes/kubernetes/pull/140421","No","None",""
"kubernetes/kubernetes#140167","kubernetes/kubernetes","140167","https://github.com/kubernetes/kubernetes/pull/140167","Yes","Positive","assistance of generative AI"
"kubernetes/kubernetes#140014","kubernetes/kubernetes","140014","https://github.com/kubernetes/kubernetes/pull/140014","No","None",""
"kubernetes/kubernetes#140000","kubernetes/kubernetes","140000","https://github.com/kubernetes/kubernetes/pull/140000","Yes","Positive","Antigravity assisted in writing this code."
"kubernetes/kubernetes#140527","kubernetes/kubernetes","140527","https://github.com/kubernetes/kubernetes/pull/140527","No","None",""
"kubernetes/kubernetes#138849","kubernetes/kubernetes","138849","https://github.com/kubernetes/kubernetes/pull/138849","Yes","Positive","AI tooling was used to assist in preparing this PR."
"kubernetes/kubernetes#137344","kubernetes/kubernetes","137344","https://github.com/kubernetes/kubernetes/pull/137344","No","None",""
"kubernetes/kubernetes#129129","kubernetes/kubernetes","129129","https://github.com/kubernetes/kubernetes/pull/129129","No","None",""
"kubernetes/kubernetes#140621","kubernetes/kubernetes","140621","https://github.com/kubernetes/kubernetes/pull/140621","No","None",""
"kubernetes/kubernetes#140605","kubernetes/kubernetes","140605","https://github.com/kubernetes/kubernetes/pull/140605","No","None",""
"kubernetes/kubernetes#137822","kubernetes/kubernetes","137822","https://github.com/kubernetes/kubernetes/pull/137822","No","None",""
